ID;ID_etude;couche_materiel;UA;carre;numero;auteur;support;technotypo;mp;taxon;traces_anthrop;faune_brulee
K26-21;15837;C7;UA 2;K26;21;MG/GC;éclat;Burin;TER;;;
K26-67;15838;C7;UA 2;K26;67;MG/GC;lame;Burin;SEN BLOND;;;
K26-507;15839;C7;UA 2;K26;507;MG/GC;lame;Burin;MARIN;;;
K25-93;15840;C7;UA 2;K25;93;MG/GC;éclat;Nucleus;TER;;;
J26-4;15841;C7;UA 2;J26;4;MG/GC;galet;Nucleus;SEN NOIR;;;
K26-504;15842;C7;UA 2;K26;504;MG/GC;ind;LD;SEN NOIR;;;
K26-60;15843;C7;UA 2;K26;60;MG/GC;ind;LD;TER;;;
K26-13;15844;C7;UA 2;K26;13;MG/GC;ind;LD;SEN NOIR;;;
K26-506;15845;C7;UA 2;K26;506;MG/GC;ind;LD;SEN BLOND;;;
K26-505;15846;C7;UA 2;K26;505;MG/GC;ind;LD;IND;;;
J26-2;15847;C7;UA 2;J26;2;MG/GC;ind;LD;JSP;;;
J26-3;15848;C7;UA 2;J26;3;MG/GC;ind;LD;TER CALCEDOINE;;;
K26-503;15849;C7;UA 2;K26;503;MG/GC;ind;LD;BAJ;;;
K?-203;15850;C7;UA 2;K?;203;MG/GC;ind;LD;TER;;;
-;15851;C7;UA 2;;;MG/GC;;cdb;MARIN ?;;;
K26-19;15852;C7;UA 2;K26;19;MG/GC;;cdb à crête;SEN ?;;;
K26-;15853;C7;UA 2;K26;;MG/GC;;cdb à crête;SEN BLOND;;;
K26-;15854;C7;UA 2;K26;;MG/GC;;cdb à crête;JSP;;;
-;15855;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15856;C7;UA 2;;;MG/GC;;éclat cortical;IND;;;
-;15857;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15858;C7;UA 2;;;MG/GC;;éclat;SEN;;;
-;15859;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15860;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15861;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
-;15862;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15863;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15864;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15865;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15866;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15867;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15868;C7;UA 2;;;MG/GC;;éclat;TER CALCEDOINE;;;
-;15869;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15870;C7;UA 2;;;MG/GC;;éclat;JSP JUR;;;
-;15871;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15872;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15873;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15874;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15875;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15876;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15877;C7;UA 2;;;MG/GC;;éclat;JSP;;;
-;15878;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15879;C7;UA 2;;;MG/GC;;éclat;SEN;;;
-;15880;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15881;C7;UA 2;;;MG/GC;;éclat;TER;;;
-;15882;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15883;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15884;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15885;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15886;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15887;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15888;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15889;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15890;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
K26-110;15891;C7;UA 2;K26;110;MG/GC;;éclat;SEN NOIR;;;
-;15892;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15893;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15894;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15895;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15896;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15897;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15898;C7;UA 2;;;MG/GC;;éclat;SEN;;;
-;15899;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15900;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15901;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15902;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15903;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15904;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15905;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15906;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
-;15907;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15908;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15909;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15910;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15911;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15912;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15913;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15914;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15915;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15916;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15917;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15918;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15919;C7;UA 2;;;MG/GC;;éclat;JSP JUR;;;
-;15920;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15921;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
-;15922;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15923;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15924;C7;UA 2;;;MG/GC;;éclat;GDM;;;
-;15925;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15926;C7;UA 2;;;MG/GC;;éclat;BGC ?;;;
-;15927;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15928;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15929;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15930;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15931;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15932;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15933;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
-;15934;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15935;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15936;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15937;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
K26-97;15938;C7;UA 2;K26;97;MG/GC;;éclat;SEN BLOND;;;
-;15939;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
K26-99;15940;C7;UA 2;K26;99;MG/GC;;éclat;SEN NOIR;;;
-;15941;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
K26-76;15942;C7;UA 2;K26;76;MG/GC;;éclat;IND;;;
-;15943;C7;UA 2;;;MG/GC;;éclat;JSP;;;
M24-107;15944;C7;UA 2;M24;107;MG/GC;;éclat;SEN BLOND;;;
-;15945;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
-;15946;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15947;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15948;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15949;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15950;C7;UA 2;;;MG/GC;;éclat;JSP JUR;;;
-;15951;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15952;C7;UA 2;;;MG/GC;;éclat;SEN;;;
K26-70;15953;C7;UA 2;K26;70;MG/GC;;éclat;MARIN;;;
-;15954;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
-;15955;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15956;C7;UA 2;;;MG/GC;;éclat;BGC ?;;;
K26-5;15957;C7;UA 2;K26;5;MG/GC;;éclat;SEN BLOND;;;
-;15958;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15959;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
K26-98;15960;C7;UA 2;K26;98;MG/GC;;éclat;SEN NOIR;;;
-;15961;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15962;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
K26-95;15963;C7;UA 2;K26;95;MG/GC;;éclat;MARIN;;;
K26-87;15964;C7;UA 2;K26;87;MG/GC;;éclat;TER;;;
J26-13;15965;C7;UA 2;J26;13;MG/GC;;éclat;SEN BLOND;;;
K26-23;15966;C7;UA 2;K26;23;MG/GC;;éclat;IND, BRAMELOUP?;;;
K26-8;15967;C7;UA 2;K26;8;MG/GC;;éclat;SEN BLOND;;;
K26-80;15968;C7;UA 2;K26;80;MG/GC;;éclat;SEN BLOND;;;
K26-20;15969;C7;UA 2;K26;20;MG/GC;;éclat;TER AUR;;;
-;15970;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15971;C7;UA 2;;;MG/GC;;éclat;CRET ?;;;
J26-14;15972;C7;UA 2;J26;14;MG/GC;;éclat;TER;;;
K26-115;15973;C7;UA 2;K26;115;MG/GC;;éclat;SEN NOIR;;;
-;15974;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
K26-4;15975;C7;UA 2;K26;4;MG/GC;;éclat;SEN NOIR;;;
-;15976;C7;UA 2;;;MG/GC;;éclat;JSP Lité;;;
K26-57;15977;C7;UA 2;K26;57;MG/GC;;éclat;SEN NOIR;;;
K26-83;15978;C7;UA 2;K26;83;MG/GC;;éclat retouché (tronqué…);SEN NOIR;;;
K26-26;15979;C7;UA 2;K26;26;MG/GC;;éclat;MARIN;;;
K26-113;15980;C7;UA 2;K26;113;MG/GC;;éclat;TER ?;;;
-;15981;C7;UA 2;;;MG/GC;;éclat cortical;SEN BLOND;;;
K26-61;15982;C7;UA 2;K26;61;MG/GC;;éclat;JSP;;;
-;15983;C7;UA 2;;;MG/GC;;éclat;MARIN;;;
-;15984;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15985;C7;UA 2;;;MG/GC;;éclat;IND;;;
K26-86;15986;C7;UA 2;K26;86;MG/GC;;éclat;MARIN;;;
-;15987;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15988;C7;UA 2;;;MG/GC;;éclat;TER;;;
-;15989;C7;UA 2;;;MG/GC;;éclat;SEN BLOND;;;
-;15990;C7;UA 2;;;MG/GC;;éclat;TER AUR;;;
K26-;15991;C7;UA 2;K26;;MG/GC;;éclat;SEN BLOND;;;
K26-63;15992;C7;UA 2;K26;63;MG/GC;;éclat;IND;;;
-;15993;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15994;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15995;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15996;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;15997;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;15998;C7;UA 2;;;MG/GC;;éclat;MARIN ?;;;
-;15999;C7;UA 2;;;MG/GC;;éclat;SEN;;;
-;16000;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;16001;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
-;16002;C7;UA 2;;;MG/GC;;éclat;SEN;;;
-;16003;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;16004;C7;UA 2;;;MG/GC;;éclat;IND;;;
-;16005;C7;UA 2;;;MG/GC;;éclat;SEN NOIR;;;
K26-103;16006;C7;UA 2;K26;103;MG/GC;;galet;TER AUR;;;
K26-81;16007;C7;UA 2;K26;81;MG/GC;;galet;TER AUR;;;
K26-116;16008;C7;UA 2;K26;116;MG/GC;;lame;SEN NOIR;;;
K26-65;16009;C7;UA 2;K26;65;MG/GC;;lame;MARIN;;;
K26-100;16010;C7;UA 2;K26;100;MG/GC;;lame;SEN NOIR;;;
-;16011;C7;UA 2;;;MG/GC;;lame;TER;;;
-;16012;C7;UA 2;;;MG/GC;;lame;SEN NOIR;;;
K26-96;16013;C7;UA 2;K26;96;MG/GC;;lame;SEN BLOND;;;
-;16014;C7;UA 2;;;MG/GC;;lame;MARIN;;;
K26-78;16015;C7;UA 2;K26;78;MG/GC;;lame;SEN NOIR;;;
-;16016;C7;UA 2;;;MG/GC;;lame;SEN BLOND;;;
-;16017;C7;UA 2;;;MG/GC;;lame;SEN NOIR;;;
-;16018;C7;UA 2;;;MG/GC;;lame;TER AUR;;;
-;16019;C7;UA 2;;;MG/GC;;lame;IND;;;
-;16020;C7;UA 2;;;MG/GC;;lame;GDM;;;
K26-31;16021;C7;UA 2;K26;31;MG/GC;;lame;SEN BLOND;;;
K26-85;16022;C7;UA 2;K26;85;MG/GC;;lame corticale;SEN BLOND;;;
K26-18;16023;C7;UA 2;K26;18;MG/GC;;lame corticale;SEN BLOND;;;
-;16024;C7;UA 2;;;MG/GC;;lame corticale;TER CALCEDOINE;;;
-;16025;C7;UA 2;;;MG/GC;;lame corticale;SEN BLOND;;;
-;16026;C7;UA 2;;;MG/GC;;lame corticale;SEN NOIR;;;
K26-69;16027;C7;UA 2;K26;69;MG/GC;;lame retouchée (tronquée…);SEN BLOND;;;
K25-92;16028;C7;UA 2;K25;92;MG/GC;;lame retouchée (tronquée…);SEN BLOND;;;
K25-90;16029;C7;UA 2;K25;90;MG/GC;;lamelle;IND;;;
K26-109;16030;C7;UA 2;K26;109;MG/GC;;lamelle;TER AUR;;;
K26-108;16031;C7;UA 2;K26;108;MG/GC;;lamelle;JSP JUR;;;
-;16032;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16033;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
K26-79;16034;C7;UA 2;K26;79;MG/GC;;lamelle;MARIN;;;
K26-93;16035;C7;UA 2;K26;93;MG/GC;;lamelle;SEN NOIR;;;
-;16036;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16037;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16038;C7;UA 2;;;MG/GC;;lamelle;JSP;;;
-;16039;C7;UA 2;;;MG/GC;;lamelle;SEN BLOND;;;
-;16040;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
K26-;16041;C7;UA 2;K26;;MG/GC;;lamelle;SEN BLOND;;;
-;16042;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16043;C7;UA 2;;;MG/GC;;lamelle;JSP JUR;;;
-;16044;C7;UA 2;;;MG/GC;;lamelle;JSP;;;
K26-;16045;C7;UA 2;K26;;MG/GC;;lamelle;SEN NOIR;;;
-;16046;C7;UA 2;;;MG/GC;;lamelle;JSP;;;
-;16047;C7;UA 2;;;MG/GC;;lamelle;SEN BLOND;;;
K26-90;16048;C7;UA 2;K26;90;MG/GC;;lamelle;TUR INF CHER ?;;;
K26-84;16049;C7;UA 2;K26;84;MG/GC;;lamelle;TER;;;
K26-;16050;C7;UA 2;K26;;MG/GC;;lamelle;SEN BLOND;;;
-;16051;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16052;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16053;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16054;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16055;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16056;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16057;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16058;C7;UA 2;;;MG/GC;;lamelle;IND;;;
K26-94;16059;C7;UA 2;K26;94;MG/GC;;lamelle;MARIN;;;
-;16060;C7;UA 2;;;MG/GC;;lamelle;TER ?;;;
-;16061;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16062;C7;UA 2;;;MG/GC;;lamelle;MARIN ?;;;
-;16063;C7;UA 2;;;MG/GC;;lamelle;JSP JUR;;;
-;16064;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16065;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16066;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16067;C7;UA 2;;;MG/GC;;lamelle;GDM;;;
-;16068;C7;UA 2;;;MG/GC;;lamelle;SEN BLOND;;;
-;16069;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16070;C7;UA 2;;;MG/GC;;lamelle;MARIN ?;;;
-;16071;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16072;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16073;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16074;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16075;C7;UA 2;;;MG/GC;;lamelle;MARIN ?;;;
-;16076;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16077;C7;UA 2;;;MG/GC;;lamelle;JSP;;;
-;16078;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16079;C7;UA 2;;;MG/GC;;lamelle;TER;;;
-;16080;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16081;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
K26-68;16082;C7;UA 2;K26;68;MG/GC;;lamelle à crête;SEN NOIR;;;
K26-24;16083;C7;UA 2;K26;24;MG/GC;;lamelle à crête;SEN BLOND;;;
-;16084;C7;UA 2;;;MG/GC;;lamelle à crête;TER AUR;;;
K26-;16085;C7;UA 2;K26;;MG/GC;;lamelle;JSP;;;
K26-11;16086;C7;UA 2;K26;11;MG/GC;;lamelle;TER;;;
-;16087;C7;UA 2;;;MG/GC;;lamelle;TER;;;
J26-12;16088;C7;UA 2;J26;12;MG/GC;;lamelle;MARIN;;;
K26-;16089;C7;UA 2;K26;;MG/GC;;lamelle;IND;;;
K26-77;16090;C7;UA 2;K26;77;MG/GC;;lamelle;SEN BLOND;;;
-;16091;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16092;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
-;16093;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
-;16094;C7;UA 2;;;MG/GC;;lamelle;TER AUR;;;
-;16095;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16096;C7;UA 2;;;MG/GC;;lamelle;JSP;;;
-;16097;C7;UA 2;;;MG/GC;;lamelle;SEN BLOND;;;
-;16098;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16099;C7;UA 2;;;MG/GC;;lamelle;IND;;;
-;16100;C7;UA 2;;;MG/GC;;lamelle;MARIN ?;;;
-;16101;C7;UA 2;;;MG/GC;;lamelle;MARIN ?;;;
-;16102;C7;UA 2;;;MG/GC;;lamelle;MARIN;;;
K26-25;16103;C7;UA 2;K26;25;MG/GC;;lamelle à crête;TER;;;
K26-28;16104;C7;UA 2;K26;28;MG/GC;;lamelle à crête;SEN BLOND;;;
K26-;16105;C7;UA 2;K26;;MG/GC;;lamelle à crête;TER;;;
-;16106;C7;UA 2;;;MG/GC;;lamelle à crête;SEN NOIR;;;
K26-71;16107;C7;UA 2;K26;71;MG/GC;;lamelle;IND;;;
-;16108;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
K26-111;16109;C7;UA 2;K26;111;MG/GC;;lamelle;SEN BLOND;;;
K26-;16110;C7;UA 2;K26;;MG/GC;;lamelle;SEN BLOND;;;
K26-;16111;C7;UA 2;K26;;MG/GC;;lamelle;TER;;;
J26?-11;16112;C7;UA 2;J26?;11;MG/GC;;lamelle;SEN NOIR;;;
K26-;16113;C7;UA 2;K26;;MG/GC;;lamelle;SEN NOIR;;;
K26-56;16114;C7;UA 2;K26;56;MG/GC;;lamelle;TER;;;
K26-72;16115;C7;UA 2;K26;72;MG/GC;;lamelle;MARIN;;;
K26-64;16116;C7;UA 2;K26;64;MG/GC;;lamelle;SEN BLOND;;;
K26-;16117;C7;UA 2;K26;;MG/GC;;lamelle;SEN BLOND;;;
K26-;16118;C7;UA 2;K26;;MG/GC;;lamelle;IND;;;
-;16119;C7;UA 2;;;MG/GC;;lamelle;SEN BLOND;;;
K26-89;16120;C7;UA 2;K26;89;MG/GC;;lamelle;SEN BLOND;;;
K26-;16121;C7;UA 2;K26;;MG/GC;;lamelle;TER;;;
-;16122;C7;UA 2;;;MG/GC;;lamelle;SEN NOIR;;;
K25-94;16123;C7;UA 2;K25;94;MG/GC;;lamelle à crête;MARIN;;;
-;16124;C7;UA 2;;;MG/GC;;lamelle à crête;IND;;;
K26-501;16125;C7;UA 2;K26;501;MG/GC;;lamelle retouchée (tronquées, appointées…);SEN BLOND;;;
K26-104;16126;C7;UA 2;K26;104;MG/GC;;lamelle corticale;SEN BLOND;;;
-;16127;C7;UA 2;;;MG/GC;;lamelle corticale;IND;;;
-;16128;C7;UA 2;;;MG/GC;;lamelle corticale;SEN BLOND;;;
-;16129;C7;UA 2;;;MG/GC;;lamelle corticale;SEN BLOND;;;
-;16130;C7;UA 2;;;MG/GC;;lamelle corticale;SEN NOIR;;;
K26-62;16131;C7;UA 2;K26;62;MG/GC;;lamelle corticale à crête;CRET ?;;;
K26-114;16132;C7;UA 2;K26;114;MG/GC;;lamelle corticale;SEN BLOND;;;
K26-14;16133;C7;UA 2;K26;14;MG/GC;;lamelle corticale;SEN BLOND;;;
K26-91;16134;C7;UA 2;K26;91;MG/GC;;lamelle retouchée (tronquées, appointées…);SEN NOIR;;;
K26-;16135;C7;UA 2;K26;;MG/GC;;lamelle retouchée (tronquées, appointées…);MARIN;;;
K26-92;16136;C7;UA 2;K26;92;MG/GC;;tablette;IND;;;
L23-134;16137;C5;UA 1b;L23;134;MG/GC;lame à crête;Burin;GDM;;;
L25-9;16138;C5;UA 1b;L25;9;MG/GC;lame;Burin;GDM;;;
L23-20;16139;C5;UA 1b;L23;20;MG/GC;lame;Burin;SEN ?;;;
L23-240;16140;C5;UA 1b;L23;240;MG/GC;lame;Burin;GDM;;;
L24-176;16141;C5;UA 1b;L24;176;MG/GC;pièce esquillée;Burin;TER;;;
L23-138;16142;C5;UA 1b;L23;138;MG/GC;lame;Burin;MARIN;;;
K23-6;16143;C5;UA 1b;K23;6;MG/GC;lamelle ret;Burin;GDM;;;
K25-13;16144;C5;UA 1b;K25;13;MG/GC;lame;Burin;GDM;;;
L24-33;16145;C5;UA 1b;L24;33;MG/GC;lame;Burin;TER AUR;;;
C5-;16146;C5;UA 1b;C5;;MG/GC;éclat;Burin;GDM;;;
L25-121;16147;C5;UA 1b;L25;121;MG/GC;éclat;Burin;SEN GRIS;;;
L23-52;16148;C5;UA 1b;L23;52;MG/GC;lame;Burin;SEN ?;;;
L26-7;16149;C5;UA 1b;L26;7;MG/GC;;Burin;GDM;;;
K23-2;16150;C5;UA 1b;K23;2;MG/GC;lame;Burin;MARIN;;;
L26-;16151;C5;UA 1b;L26;;MG/GC;lame corticale à pan revers;Burin;SEN NOIR;;;
L23-258;16152;C5;UA 1b;L23;258;MG/GC;lame;grattoir;GDM;;;
L25-43;16153;C5;UA 1b;L25;43;MG/GC;;grattoir;SEN BLOND;;;
L25-54;16154;C5;UA 1b;L25;54;MG/GC;lame;grattoir;GDM;;;
K26-1;16155;C5;UA 1b;K26;1;MG/GC;lame;grattoir;FUM;;;
K23-4;16156;C5;UA 1b;K23;4;MG/GC;éclat;Nucleus;TER;;;
L25-130;16157;C5;UA 1b;L25;130;MG/GC;ind;LD;GDM;;;
-4;16158;C5;UA 1b;;4;MG/GC;lamelle pointue;LD;GDM;;;
L23-250;16159;C5;UA 1b;L23;250;MG/GC;ind;LD;SEN BLOND;;;
L23-251;16160;C5;UA 1b;L23;251;MG/GC;ind;LD;GDM;;;
L23-247;16161;C5;UA 1b;L23;247;MG/GC;ind;LD;GDM;;;
L23-245;16162;C5;UA 1b;L23;245;MG/GC;ind;LD;GDM;;;
L23-502;16163;C5;UA 1b;L23;502;MG/GC;ind;LD;SEN BLOND;;;
L26-4;16164;C5;UA 1b;L26;4;MG/GC;ind;LD;GDM;;;
L23-501;16165;C5;UA 1b;L23;501;MG/GC;ind;LD;IND;;;
L23-252;16166;C5;UA 1b;L23;252;MG/GC;lamelle simple;LD;GDM;;;
L23-244;16167;C5;UA 1b;L23;244;MG/GC;lamelle pointue;LD;IND;;;
L23-248;16168;C5;UA 1b;L23;248;MG/GC;ind;LD;SEN BLOND;;;
L23-;16169;C5;UA 1b;L23;;MG/GC;ind;LD;SEN BLOND;;;
-;16170;C5;UA 1b;;;MG/GC;ind;LD;GDM;;;
-;16171;C5;UA 1b;;;MG/GC;;éclat;IND;;;
-;16172;C5;UA 1b;;;MG/GC;;éclat;MARIN;;;
-;16173;C5;UA 1b;;;MG/GC;;éclat;TER;;;
-;16174;C5;UA 1b;;;MG/GC;;éclat;GDM;;;
-;16175;C5;UA 1b;;;MG/GC;;éclat;MARIN;;;
-;16176;C5;UA 1b;;;MG/GC;;éclat;SEN NOIR;;;
-;16177;C5;UA 1b;;;MG/GC;;éclat;MARIN;;;
-;16178;C5;UA 1b;;;MG/GC;;éclat;IND;;;
-;16179;C5;UA 1b;;;MG/GC;;éclat;IND;;;
-;16180;C5;UA 1b;;;MG/GC;;éclat;SEN GRIS;;;
-;16181;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16182;C5;UA 1b;;;MG/GC;;éclat;TER ?;;;
-;16183;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16184;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16185;C5;UA 1b;;;MG/GC;;éclat retouché (tronqué…);SEN NOIR;;;
-;16186;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16187;C5;UA 1b;;;MG/GC;;éclat;TER ?;;;
-;16188;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16189;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16190;C5;UA 1b;;;MG/GC;;éclat;IND;;;
-;16191;C5;UA 1b;;;MG/GC;;éclat;SEN NOIR;;;
-;16192;C5;UA 1b;;;MG/GC;;éclat;GDM;;;
-;16193;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16194;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
-;16195;C5;UA 1b;;;MG/GC;;éclat;MARIN;;;
-;16196;C5;UA 1b;;;MG/GC;;éclat;SEN NOIR;;;
-;16197;C5;UA 1b;;;MG/GC;;éclat;IND;;;
-;16198;C5;UA 1b;;;MG/GC;;éclat;SEN NOIR;;;
-;16199;C5;UA 1b;;;MG/GC;;éclat;SEN BLOND;;;
